korea,韋,"""There are five mouths eating cow at <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Korea</span>n BBQ. Korea is famous for their delicious BBQ, and you need a lot of people to eat all that beef. At least five people. (Get it? Five people!) That's why this radical is Korea.""",,3705,level24 radical
nature,然,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">nature</span>.""",,3706,level24 radical
both,両,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">both</span>.""",,3863,level25 radical
capital,京,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">capital</span>.""",,3864,level25 radical
friend,友,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">friend</span>.""",,3865,level25 radical
greenhouse,莫,"""Flowers grow big from the sun. In order to let them grow as big as possible, we put them in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">greenhouse</span>.""",,3866,level25 radical
lifeguard,冓,"""You have a task to save two kinds of lives. Who saves two kinds of lives? A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lifeguard</span>. They save the lives of people drowning, and then the lives of the people who go to try to help them. Picture a lifeguard saving the lives of two people at once. What a hero!""",,3867,level25 radical
mantis,禹,"""This radical has slide, head, and insect in it. Which insect will slide your head off in a matter of seconds and then eat it? The fearsome praying <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mantis</span>.""",,3868,level25 radical
mix,交,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mix</span>.""",,3869,level25 radical
wedding,甫,"""This radical looks like someone wearing a giant dress who has a tear in their eye. This is a person at their <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wedding</span>. That explains the big dress and the tear (of happiness!) in their eye.""",,3870,level25 radical
announce,告,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">announce</span>.""",,4009,level26 radical
chapter,章,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">chapter</span>.""",,4010,level26 radical
comb,,"""Look at all those little things sticking out. You could easily use it to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">comb</span> your hair.""","""<i class=""""radical-comb""""></i>""",4011,level26 radical
ten thousand,万,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">ten thousand</span>.""",,4012,level26 radical
warehouse,倉,"""You put your hat on the ground and a flag in your mouth. You're letting the world know that they can use your mouth as a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">warehouse</span>. Your gullet is open for storage business. Need to store some ice cream? Please use my mouth warehouse. ;D ;D ;D""",,4013,level26 radical
call,召,"""If someone has a sword to your mouth you need to <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">call</span> out for help! Call out as loud as you can to anyone nearby who might help you get this guy to take the sword out of your mouth.""",,4171,level27 radical
change,化,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">change</span>.""",,4172,level27 radical
exit,出,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">exit</span>.""",,4173,level27 radical
farming,農,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">farming</span>.""",,4174,level27 radical
peoples,民,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">peoples</span>.""",,4175,level27 radical
rake,而,"""If you look at it, you can see it's a weird looking <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rake</span>.""",,4176,level27 radical
substitute,代,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">substitute</span>.""",,4177,level27 radical
surplus,余,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">surplus</span>.""",,4178,level27 radical
barracks,屯,"""You stick an umbrella with a big slide on it into the mountainside to make your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">barracks</span>. You're going to use these barracks to teach soldiers how to slide slides and hide from bad weather. It's ingenious!""",,4318,level28 radical
giant,巨,"""If you were to look at a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">giant</span> from above, this is what you would see. Do you see the head and two arms? The giant is facing towards the right.""",,4319,level28 radical
lovely,麗,"""I don't know what this thing is, but it's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lovely</span>. It has two eyes, a funny mouth, and a scraggly beard. It's lovely, and nothing else, okay? So remember it that way.""",,4320,level28 radical
odd,奇,"""A big lip ring is a pretty <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">odd</span> thing to have. If it's big, it'll stretch your lip out, which is odd too.""",,4321,level28 radical
specialty,専,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">specialty</span>.""",,4322,level28 radical
above,上,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">above</span>.""",,4474,level29 radical
blame,責,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">blame</span>.""",,4475,level29 radical
charcoal,尞,"""When the sun gets small, you need to heat up by throwing some big horns in the fire. This turns into charcoal. Nice, toasty <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">charcoal</span> that keeps you warm when the sun gets small.""",,4476,level29 radical
district,区,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">district</span>.""",,4477,level29 radical
nose,乙,"""If you look at this radical right, you'll see a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">NOSE</span> (with a squinty eye on the left).""",,4478,level29 radical
servant,臣,"""Hey, it's that giant you learned before. But... but its arms are chained. They're chained because you caught the giant and now it's your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">servant</span>!""",,4479,level29 radical
lineage,系,"""A thread goes through the ground. It traces your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">lineage</span>. You follow the thread all the way back through many generations, to find out your lineage involves Genghis Khan. Feel the thread and the dirt in your hand and actually trace the lineage.""",,4623,level30 radical
north,北,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">north</span>.""",,4624,level30 radical
one sided,片,"""This looks a bit like a waiter walking toward you with a platter in their hands... but wait. It's only half of a waiter. It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">one sided</span> waiter!""",,4625,level30 radical
oversee,監,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">oversee</span>.""",,4626,level30 radical
pirate,冘,"""This kind of looks like big (<span lang=""""ja"""">大</span>), which I think you'll remember you learned by pretending this was a big guy. This big guy, however, has a funny leg... a peg leg. That makes him a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">pirate</span>. Also, his arms are in the """"YARRRR"""" position.""",,4627,level30 radical
turtle shell,甲,"""Poor turtles. We don't like them here. This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">turtle shell</span>. See the shell with just a tail remaining? It's the only thing we didn't remove off the turtle. It's just a shell with a tail, so basically it's just a turtle shell.""",,4628,level30 radical
bully,鬲,"""He's a creeper and he's Four-T (forty). If someone like this creeps on you, they're just a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bully</span>. When you get to forty you aren't supposed to creep on people anymore. You bully. You jerk.""",,4762,level31 radical
fang,牙,"""Imagine this in your mouth. It's one tooth that sticks out more than any other. It's your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fang</span>. Can you see this sticking out of a wolf mouth instead? Try that if you can't picture yourself with a fang this cool.""",,4763,level31 radical
guy,郎,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">guy</span>.""",,4764,level31 radical
library,扁,"""There's a door over the bookcase. That makes this a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">library</span>!""",,4765,level31 radical
line up,並,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">line up</span>.""",,4766,level31 radical
rocket,离,"""This is a very complicated and tall radical. It has a lid on top to keep the explosiveness in. It also contains a treasure, at least for the people who will receive what's inside. Also, it has a cow, which will be used for milk on Mars. This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rocket</span> filled with goodies for space people.""",,4767,level31 radical
cat pirate,卬,"""See the CP in this radical? It stands for <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Cat Pirate</span>. Meoaarrrr.""",,4914,level32 radical
certain,必,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">certain</span>.""",,4915,level32 radical
cottage,舎,"""This radical looks like a little house, one that would be perfect in the middle of nowhere, surrounded by bamboo and a little mountain stream. See the roof and the open door? That's why this is the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cottage</span> radical.""",,4916,level32 radical
elf,"""<img src=""""elf.png"""" />""","""You see a leaf ear, better known as an <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">elf</span>! Elves are just humans who have ears that are pointy like leaves.""",,4917,level32 radical
night,夜,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">night</span>.""",,4918,level32 radical
same,同,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">same</span>.""",,4919,level32 radical
spider,夋,"""If you look closely and carefully, sometimes you can see some private legs in winter. Whose legs? <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Spider</span> legs! It's too cold for them in winter, so they hide in cracks and crevices, but sometimes you can see their little leggies sticking out anyway.""",,4920,level32 radical
coral,"""<img src=""""coral.png"""" />""","""In the water is a barb on the ground. It's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">coral</span>. Coral may look pretty, but if you slip in the water and step on it, you're gonna get scratched up. That stuff is roooough.""",,5073,level33 radical
inside,内,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">inside</span>.""",,5074,level33 radical
interval,間,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">interval</span>.""",,5075,level33 radical
sock,享,"""Best way to put a lid on the mouth of a child is to put a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sock</span> in that child's mouth. Shuts them up good, it does. Add a nice fat sock and they can't talk anymore, essentially putting a lid on their mouth.""",,5076,level33 radical
storehouse,蔵,"""Your flowers become your servants. You plant them, you water them, you bring them up, then you cut them down and put them in your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">storehouse</span>. They do what you want because they become YOUR servants, not the other way around. That's why you can tell them to sit in the storehouse where they wait until you come to eat them.""",,5077,level33 radical
syrup,喿,"""The products trees make? That's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">syrup</span>. Delicious maple syrup, for example. Mmmm!""",,5078,level33 radical
wide,広,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wide</span>.""",,5079,level33 radical
boot,堇,"""There's something made of leather with some dirt on the bottom of it. It's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">boot</span>!""",,5213,level34 radical
catapult,呉,"""See the rock in the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">catapult</span>? It even has little legs to hold it steady so it can catapult better.""",,5214,level34 radical
claw,爪,"""This looks like a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">claw</span> of some kind already, making it quite easy!""",,5215,level34 radical
member,員,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">member</span>.""",,5216,level34 radical
slice,亥,"""See the guy? See how he was CUT IN HALF??? That must have been one heckuva <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">slice</span> to do that to a person.""",,5217,level34 radical
belt,帯,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">belt</span>.""",,5373,level35 radical
commander,将,"""Who wears cleats and takes your measurements for so long that icicles start forming on your body? Your <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">commander</span>. The commander is very, very particular. And everyone knows the commander has to get everything exactly right. So taking your measurements takes SO long that icicles grow out of your nose. But that's okay. You have to impress your new commander, darn it!""",,5374,level35 radical
sake,為,"""This radical looks like a big, weird caterpillar bug thing. But, for the sake of everyone's sanity, we'll just call it <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sake</span>, okay?""",,5375,level35 radical
shuriken,彑,"""See the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shuriken</span> stuck into the ground? In case you don't know, a shuriken is just a throwing star. Awesome ninjas use them. That's what's in this radical.""",,5376,level35 radical
turtle,亀,"""There's a turtle shell inside this <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">turtle</span> radical. You can tell because there's a whole head and tail on this thing, making it a real turtle, not just a turtle shell.""",,5377,level35 radical
bright,明,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bright</span>.""",,5510,level36 radical
dance,舛,"""You see a cow in the evening. You get closer and realize it's doing a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dance</span>. All cows dance in the evening. Can you picture it? The cow is dancing, so majestic, in the setting sunlight.""",,5511,level36 radical
departure,発,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">departure</span>.""",,5512,level36 radical
south,南,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">south</span>.""",,5513,level36 radical
sweet,甘,"""This radical is the sun with its hair sticking out. Why is the sun's hair sticking out like this? It ate wayyy too many <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sweet</span> things causing it to have too much energy, making its hair stand on end. It also kind of looks like a sweet, sweet candy with the wrapper sticking out. Remember it how you'd like.""",,5514,level36 radical
valuable,貴,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">valuable</span>.""",,5515,level36 radical
omen,兆,"""There's an explosion around your legs. It was just as the fortune teller warned. This is the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">omen</span> she was talking about. Think about what happens after the omen hits. What horrible fortune teller magic will happen???""",,5648,level37 radical
prize,賞,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">prize</span>.""",,5649,level37 radical
skewer,串,"""There's a stick going through some juicy meat. This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">skewer</span>.""",,5650,level37 radical
violence,暴,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">violence</span>.""",,5651,level37 radical
wrap,包,"""Yourself (oneself) is in prison. Look at the prison as it wraps around you. It wraps you up and holds you tight. That's why this is the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wrap</span> radical!""",,5652,level37 radical
have,有,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">have</span>.""",,5804,level38 radical
hot pepper,辟,"""You see something with a flag on it and put it in your mouth. It was spicy! You look at the little flag and it says... <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">hot pepper</span>.""",,5805,level38 radical
prefecture,県,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">prefecture</span>.""",,5806,level38 radical
sky,空,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sky</span>.""",,5807,level38 radical
think,思,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">think</span>.""",,5808,level38 radical
tooth,歯,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tooth</span>.""",,5809,level38 radical
buddy,君,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">buddy</span>.""",,5946,level39 radical
former,旧,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">former</span>.""",,5947,level39 radical
hill,岡,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">hill</span>.""",,5948,level39 radical
nurse,㐮,"""This radical is made up of blackjack and clothes with the six kanji on top. If you see six people playing blackjack and wearing the same clothes you should know that they're all <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">nurse</span>s. Nurses play blackjack together to cool down between shifts and they usually don't have time to change out of their uniforms. That's why this radical is nurse.""",,5949,level39 radical
reality,真,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">reality</span>.""",,5950,level39 radical
scroll,巻,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">scroll</span>.""",,5951,level39 radical
three,三,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">three</span>.""",,5952,level39 radical
employ,雇,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">employ</span>.""",,6089,level40 radical
every,毎,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">every</span>.""",,6090,level40 radical
preserve,保,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">preserve</span>.""",,6091,level40 radical
rejoice,喜,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">rejoice</span>.""",,6092,level40 radical
cactus,,"""See the <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">cactus</span> coming out of the ground? It's happy to see you!""","""<i class=""""radical-cactus""""></i>""",6244,level41 radical
signpost,夆,"""This is a post with signs on it. And on top is a winter marker, showing that if you go north it's winter up there. The signs say things like """"Narnia ↑"""" and """"Meridell ←"""" and """"Bananaland →"""" so you know it's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">signpost</span>.""",,6245,level41 radical
wife,妻,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wife</span>.""",,6246,level41 radical
bone,骨,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">bone</span>.""",,6392,level42 radical
melon,瓜,"""This is a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">melon</span>. Imagine a melon cut in half, and you're looking at its insides from the side. See those precious private melon parts? You're gonna keep those for yourself, because melons are delicious and not for sharing.""",,6393,level42 radical
satellite,"""<img src=""""satellite.png"""" />""","""Look at this radical. Can you see it floating in space? Can you see the antennae and reflectors? That's because it's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">satellite</span>.""",,6394,level42 radical
shop,屋,"""We already have a roof radical, so we're going to use the secondary kanji meaning for this radical. It's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">shop</span>, remember?""",,6395,level42 radical
badger,豸,"""You know the animal radical. This is just like that with a little extra. It's an animal already... which means all you have to do is remember what kind of animal. In this case, it's a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">badger</span>.""",,6527,level43 radical
imperial,龍,"""Stand up on the moon so you can look down on your countries. The thing with all the lines and borders are the borders of all the countries you rule, for you are an <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">imperial</span>.""",,6528,level43 radical
plow,耒,"""You're sliding some dirt around with a tree you cut down. This contraption you've made is called a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">plow</span>. Use it to push dirt around!""",,6529,level43 radical
can,缶,"""It's kind of hard to see, but if you look at this the right way it looks like a tin <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">can</span>. The lines in the middle show the circumference, and the lines on the tops and sides show the outline of the can.""",,6678,level44 radical
dragon,竜,"""A turtle that stands up isn't a turtle anymore. It's evolved into a monster. What kind of monster? A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">dragon</span>! Rawwwr.""",,6679,level44 radical
wind,風,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wind</span>.""",,6680,level44 radical
again,更,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">again</span>.""",,6821,level45 radical
house,家,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">house</span>.""",,6822,level45 radical
protect,守,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">protect</span>.""",,6823,level45 radical
fat,太,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">fat</span>.""",,6957,level46 radical
favor,恵,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">favor</span>.""",,6958,level46 radical
penguin,敝,"""There are fins wrapped in a towel in winter. Who is drying these fish fins to eat them? A <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">penguin</span>.""",,7102,level47 radical
wave,波,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wave</span>.""",,7103,level47 radical
form,容,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">form</span>.""",,7234,level48 radical
mysterious,玄,"""What's under this lid that smells like poop? I don't know! How <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">mysterious</span>.""",,7235,level48 radical
sunlight,光,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">sunlight</span>.""",,7236,level48 radical
crab trap,甚,"""This radical looks like a small animal (<span lang=""""ja"""">匹</span>) has a crab (<span lang=""""ja"""">其</span>) sticking out of it. Often when a crab is eating a small animal, that small animal was put inside a crab trap to catch the crab, luring it in with the small animal. That's why this radical is <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">crab trap</span>.""",,7379,level49 radical
times,回,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">times</span>.""",,7380,level49 radical
wild,荒,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">wild</span>.""",,7381,level49 radical
name,名,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">name</span>.""",,7522,level50 radical
psychopath,,"""Inside this guy's forehead you have a spoon and a bunch of hair, not to mention whatever that is in the top left. That's the mind of a <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">psychopath</span> right there.""","""<i class=""""radical-psychopath""""></i>""",7523,level50 radical
splinter,禺,"""Although a little bit modified, there is a turtle shell that's on a mustache with this radical. The only thing with a mustache that hangs around turtles is Splinter, the giant rat from Teenage Mutant Ninja Turtles. So this radical is <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">Splinter</span> (the giant rat).""",,7524,level50 radical
stomach,胃,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">stomach</span>.""",,7648,level51 radical
frostbite,夌,"""This radical is made of dirt, legs, and winter. If you have to bury your legs in the dirt in winter, it's probably because you got <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">frostbite</span>. You had to leave your dead legs behind. :(""",,7764,level52 radical
tall,高,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">tall</span>.""",,7898,level53 radical
doubt,疑,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">doubt</span>.""",,8188,level55 radical
concave,凹,"""It looks like there is a dent in this box. When there is a hole or a dent in something it's called <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">concave</span>.""",,8423,level57 radical
convex,凸,"""This looks like a box with something sticking out of it. When something is sticking out of something else it's <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">convex</span>.""",,8424,level57 radical
below,下,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">below</span>.""",,8663,level59 radical
courage,勇,"""This radical is the same as the kanji. It means <span class=""""radical-highlight"""" title=""""Radical"""" rel=""""tooltip"""">courage</span>.""",,8784,level60 radical
